taxon_id,taxon_name,rank,ancestry,marine
198533,Lobotrema kumari,species,1/2/52/145/1914/2879/198532,True
198534,Lobotrema madrasi,species,1/2/52/145/1914/2879/198532,True
198535,Lobotrema youngi,species,1/2/52/145/1914/2879/198532,True
198536,Lobotrema caballeroi,species,1/2/52/145/1914/2879/198532,True
198537,Lobotrema spari,species,1/2/52/145/1914/2879/198532,True
198538,Lobotrema sciaenae,species,1/2/52/145/1914/2879/198532,True
198539,Lobotrema argyrosomi,species,1/2/52/145/1914/2879/198532,True
198540,Lobotrema ardens,species,1/2/52/145/1914/2879/198532,False
198542,Gintarasia,genus,1/13/17/125/441/1279,False
198543,Gintarasia megalophthalma,species,1/13/17/125/441/1279/198542,False
198544,Gintarasia lamellifera,species,1/13/17/125/441/1279/198542,False
198548,Solearhynchus,genus,1/2/257880/230/792/5523,True
198549,Solearhynchus soleae,species,1/2/257880/230/792/5523/198548,True
198550,Solearhynchus kostylewi,species,1/2/257880/230/792/5523/198548,True
198551,Solearhynchus rhytidotes,species,1/2/257880/230/792/5523/198548,True
198563,Azumapecten,genus,1/2/15/119/261838/261858/450/451,True
198564,Azumapecten ruschenbergerii,species,1/2/15/119/261838/261858/450/451/198563,True
198565,Azumapecten farreri,species,1/2/15/119/261838/261858/450/451/198563,True
198566,Azumapecten ruschenbergeri,species,1/2/15/119/261838/261858/450/451/198563,False
198567,Azumapecten farreri farreri,subspecies,1/2/15/119/261838/261858/450/451/198563/198565,False
198568,Azumapecten farreri nipponensis,subspecies,1/2/15/119/261838/261858/450/451/198563/198565,False
198574,Indobanalia,genus,1/12/257878/263906/31/331/1100,False
198575,Indobanalia thyrsiflora,species,1/12/257878/263906/31/331/1100/198574,False
198579,Bothriogenys,genus,1/2/4/8/454/3999,False
198580,Bothriogenys fraasi,species,1/2/4/8/454/3999/198579,False
198581,Bothriogenys gorringei,species,1/2/4/8/454/3999/198579,False
198582,Bothriogenys hui,species,1/2/4/8/454/3999/198579,False
198583,Bothriogenys andrewsi,species,1/2/4/8/454/3999/198579,False
198584,Bothriogenys orientalis,species,1/2/4/8/454/3999/198579,False
198585,Bothriogenys rugulosus,species,1/2/4/8/454/3999/198579,False
198586,Bothriogenys langsonensis,species,1/2/4/8/454/3999/198579,False
198587,Bothriogenys vietnamensis,species,1/2/4/8/454/3999/198579,False
198588,Terestrombus,genus,1/2/15/116/261862/254028/261909/2179,True
198589,Terestrombus terebellatus afrobellatus,species,1/2/15/116/261862/254028/261909/2179/198588,True
198590,Terestrombus terebellatus,species,1/2/15/116/261862/254028/261909/2179/198588,True
198592,Terestrombus fragilis,species,1/2/15/116/261862/254028/261909/2179/198588,True
198593,Terestrombus bulbulus,species,1/2/15/116/261862/254028/261909/2179/198588,False
198594,Terestrombus afrobellatus,species,1/2/15/116/261862/254028/261909/2179/198588,True
198595,Schizotreta,genus,1/2/57/255/850/3554,True
198596,Schizotreta corrugata,species,1/2/57/255/850/3554/198595,False
198597,Schizotreta concava,species,1/2/57/255/850/3554/198595,False
198598,Schizotreta medioradiata,species,1/2/57/255/850/3554/198595,False
198599,Schizotreta elliptica,species,1/2/57/255/850/3554/198595,True
198600,Schizotreta posteroconvexa,species,1/2/57/255/850/3554/198595,False
198601,Schizotreta microthyris,species,1/2/57/255/850/3554/198595,False
198602,Schizotreta subconica,species,1/2/57/255/850/3554/198595,False
198603,Schizotreta willardi,species,1/2/57/255/850/3554/198595,False
198604,Schizotreta marginalis,species,1/2/57/255/850/3554/198595,False
198606,Anoplocephaloides,species,1/2/52/580/579/3711,False
198607,Anoplocephaloides variabilis,species,1/2/52/580/579/3711/198606,False
198608,Anoplocephaloides baeri,species,1/2/52/580/579/3711/198606,False
198616,Parachlaenius violaceus,species,1/2/10/11/265025/324/1039/261193,False
198617,Myriolimon,genus,1/12/257878/263906/31/1317/1316,False
198618,Myriolimon ferulacea,species,1/12/257878/263906/31/1317/1316/198617,False
198619,Myriolimon ferulaceum,species,1/12/257878/263906/31/1317/1316/198617,False
198620,Myriolimon diffusum,species,1/12/257878/263906/31/1317/1316/198617,False
198621,Leiodon,genus,1/2/4/6/346/3234,True
198625,Leiodon cutcutia,species,1/2/4/6/346/3234/198621,True
198627,Leiodon laticaudus,species,1/2/4/6/346/3234/198621,False
198628,Leiodon viridipunctatus,species,1/2/4/6/346/3234/198621,False
198630,Leiodon dapsilis,species,1/2/4/6/346/3234/198621,False
198632,Aulopoma,genus,1/2/15/116/261862/394/1361,False
198633,Aulopoma helicinum,species,1/2/15/116/261862/394/1361/198632,False
198634,Aulopoma grande,species,1/2/15/116/261862/394/1361/198632,False
198635,Aulopoma sphaeroideum,species,1/2/15/116/261862/394/1361/198632,False
198636,Aulopoma itieri,species,1/2/15/116/261862/394/1361/198632,False
198637,Aulopoma hofmeisteri,species,1/2/15/116/261862/394/1361/198632,False
198638,Orapa,species,1/2/10/11/265025/82/240583/265589/240722/1152,False
198639,Orapa numa,species,1/2/10/11/265025/82/240583/265589/240722/1152/198638,False
198642,Orapa lateritia,species,1/2/10/11/265025/82/240583/265589/240722/1152/198638,False
198643,Orapa elliotti,species,1/2/10/11/265025/82/240583/265589/240722/1152/198638,False
198644,Orapa uwembaiensis,species,1/2/10/11/265025/82/240583/265589/240722/1152/198638,False
198645,Orapa africana,species,1/2/10/11/265025/82/240583/265589/240722/1152/198638,False
198646,Afropone orapa,species,1/2/10/11/265025/326/1055/1054/198647,False
198647,Afropone,genus,1/2/10/11/265025/326/1055/1054,False
198650,Lemiox,genus,1/2/15/119/261838/261841/261844/404/405,False
198651,Aequiyoldia,genus,1/2/15/119/261839/559/261196,True
198652,Aequiyoldia defossata,species,1/2/15/119/261839/559/261196/198651,True
198653,Aequiyoldia eightsii,species,1/2/15/119/261839/559/261196/198651,True
198655,Porpeia,genus,1/16/22/500/6115/6114,False
198656,Porpeia quadriceps,species,1/16/22/500/6115/6114/198655,False
198657,Porpeia quadrata,species,1/16/22/500/6115/6114/198655,False
198658,Porpeia robusta,species,1/16/22/500/6115/6114/198655,False
198659,Porpeia inflexa,species,1/16/22/500/6115/6114/198655,False
198660,Porpeia ornata,species,1/16/22/500/6115/6114/198655,False
198664,Palaeophillipsia,genus,1/2/10/147/603/2950,False
198670,Conogulella,genus,1/2/15/116/261864/261865/261866/261872/334/264275/264278/1413,False
198671,Conogulella conospira polynematica,subspecies,1/2/15/116/261864/261865/261866/261872/334/264275/264278/1413/198670/198672,False
198672,Conogulella conospira,species,1/2/15/116/261864/261865/261866/261872/334/264275/264278/1413/198670,False
198674,Conogulella conospira conospira,subspecies,1/2/15/116/261864/261865/261866/261872/334/264275/264278/1413/198670/198672,False
198675,Conogulella argyromontana,species,1/2/15/116/261864/261865/261866/261872/334/264275/264278/1413/198670,False
198682,Pangonia,genus,1/2/10/11/265025/161/240594/262350/262354/1159,False
198685,Pangonia parishi,species,1/2/10/11/265025/161/240594/262350/262354/1159/198682,False
198686,Pangonia maculiventris,species,1/2/10/11/265025/161/240594/262350/262354/1159/198682,False
198687,Pangonia seminuda,species,1/2/10/11/265025/161/240594/262350/262354/1159/198682,False
198688,Pangonia incisuralis,species,1/2/10/11/265025/161/240594/262350/262354/1159/198682,False
198689,Pangonia hera,species,1/2/10/11/265025/161/240594/262350/262354/1159/198682,False
198690,Pangonia melanopus,species,1/2/10/11/265025/161/240594/262350/262354/1159/198682,False
198691,Gonyostomus,genus,1/2/15/116/261864/261865/261866/261872/334/261928/261931/261932/3251,False
198692,Gonyostomus elinae,species,1/2/15/116/261864/261865/261866/261872/334/261928/261931/261932/3251/198691,False
198693,Gonyostomus gonyostomus,species,1/2/15/116/261864/261865/261866/261872/334/261928/261931/261932/3251/198691,False
198694,Gonyostomus turnix,species,1/2/15/116/261864/261865/261866/261872/334/261928/261931/261932/3251/198691,False
198695,Gonyostomus insularis,species,1/2/15/116/261864/261865/261866/261872/334/261928/261931/261932/3251/198691,False
198696,Gonyostomus goniostomus,species,1/2/15/116/261864/261865/261866/261872/334/261928/261931/261932/3251/198691,False
198697,Gonyostomus egregius,species,1/2/15/116/261864/261865/261866/261872/334/261928/261931/261932/3251/198691,False
198708,Diallagites,genus,1/2/15/127/258539,False
198709,Diallagites simone,species,1/2/15/127/258539/198708,False
198710,Diallagites globosus,species,1/2/15/127/258539/198708,False
198711,Diallagites lenticulifer,species,1/2/15/127/258539/198708,False
198712,Diallagites maniensis,species,1/2/15/127/258539/198708,False
198713,Diallagites altaicus,species,1/2/15/127/258539/198708,False
198714,Diallagites wenkenbachiformis,species,1/2/15/127/258539/198708,False
198715,Diallagites socolicus,species,1/2/15/127/258539/198708,False
198716,Diallagites testatus,species,1/2/15/127/258539/198708,False
198718,Hadrurochactas,genus,1/2/10/9/468/3263,False
198719,Hadrurochactas araripe,species,1/2/10/9/468/3263/198718,False
198720,Hadrurochactas brejo,species,1/2/10/9/468/3263/198718,False
198721,Hadrurochactas schaumii,species,1/2/10/9/468/3263/198718,False
198722,Hadrurochactas mapuera,species,1/2/10/9/468/3263/198718,False
198723,Hadrurochactas machadoi,species,1/2/10/9/468/3263/198718,False
198724,Hadrurochactas odoardoi,species,1/2/10/9/468/3263/198718,False
198725,Hadrurochactas polisi,species,1/2/10/9/468/3263/198718,False
198726,Hadrurochactas cristinae,species,1/2/10/9/468/3263/198718,False
198727,Cornuspiroides,genus,1/14/1619/1620/5607,True
198728,Dyfrolomyces,genus,1/13/17/120/261194/261195,False
198729,Dyfrolomyces tiomanensis,species,1/13/17/120/261194/261195/198728,False
198730,Dyfrolomyces maolanensis,species,1/13/17/120/261194/261195/198728,False
198731,Dyfrolomyces sinensis,species,1/13/17/120/261194/261195/198728,False
198732,Dyfrolomyces thamplaensis,species,1/13/17/120/261194/261195/198728,False
198733,Dyfrolomyces rhizophorae,species,1/13/17/120/261194/261195/198728,False
198734,Dyfrolomyces mangrovei,species,1/13/17/120/261194/261195/198728,False
198735,Dyfrolomyces marinosporus,species,1/13/17/120/261194/261195/198728,False
198736,Protomarssonella,genus,1/16/19/129/466/4605,True
198737,Protomarssonella minuta,species,1/16/19/129/466/4605/198736,True
198738,Protomarssonella hechti,species,1/16/19/129/466/4605/198736,True
198739,Protomarssonella subtrochus,species,1/16/19/129/466/4605/198736,False
198740,Protomarssonella pareoxycona,species,1/16/19/129/466/4605/198736,False
198741,Protomarssonella kummi,species,1/16/19/129/466/4605/198736,True
198742,Protomarssonella praeoxycona,species,1/16/19/129/466/4605/198736,True
198744,Monothecium,genus,1/12/257878/263906/31/1093/1092,False
198745,Monothecium leucopterum,species,1/12/257878/263906/31/1093/1092/198744,False
198746,Monothecium glandulosum,species,1/12/257878/263906/31/1093/1092/198744,False
198747,Monothecium aristatum,species,1/12/257878/263906/31/1093/1092/198744,False
198748,Monothecium perrieri,species,1/12/257878/263906/31/1093/1092/198744,False
198753,Acoscinopleura,genus,1/2/55/146/387/260865,True
198754,Acoscinopleura fallax,species,1/2/55/146/387/260865/198753,True
198755,Acoscinopleura rimosa,species,1/2/55/146/387/260865/198753,True
198756,Acoscinopleura vindocinensis,species,1/2/55/146/387/260865/198753,True
198757,Acoscinopleura foliacea,species,1/2/55/146/387/260865/198753,True
198758,Acoscinopleura rugica,species,1/2/55/146/387/260865/198753,True
198759,Acoscinopleura clio,species,1/2/55/146/387/260865/198753,True
198760,Acoscinopleura artemis,species,1/2/55/146/387/260865/198753,True
198761,Acoscinopleura adenticulata,species,1/2/55/146/387/260865/198753,True
198762,Acoscinopleura dualis,species,1/2/55/146/387/260865/198753,True
198763,Aspidopholas,genus,1/2/15/119/261838/261841/261843/261846/2146/2767/2965,True
198764,Aspidopholas yoshimurai,species,1/2/15/119/261838/261841/261843/261846/2146/2767/2965/198763,True
198765,Aspidopholas scutata,species,1/2/15/119/261838/261841/261843/261846/2146/2767/2965/198763,True
198766,Aspidopholas ovum,species,1/2/15/119/261838/261841/261843/261846/2146/2767/2965/198763,True
198767,Aspidopholas tubigera,species,1/2/15/119/261838/261841/261843/261846/2146/2767/2965/198763,True
198768,Aspidopholas obtecta,species,1/2/15/119/261838/261841/261843/261846/2146/2767/2965/198763,False
198769,Aspidopholas incei,species,1/2/15/119/261838/261841/261843/261846/2146/2767/2965/198763,False
198771,Doliocassis,genus,1/2/15/116/261862/254028/261883/2004,False
198772,Doliocassis nupera,species,1/2/15/116/261862/254028/261883/2004/198771,False
198773,Doliocassis samanica,species,1/2/15/116/261862/254028/261883/2004/198771,False
198774,Metaphos,genus,1/2/15/116/261862/337/1300,True
198775,Metaphos minusculus,species,1/2/15/116/261862/337/1300/198774,True
198776,Metaphos dejanira,species,1/2/15/116/261862/337/1300/198774,True
198777,Metaphos cocosensis,species,1/2/15/116/261862/337/1300/198774,True
198778,Metaphos articulatus,species,1/2/15/116/261862/337/1300/198774,True
198779,Metaphos gaudens,species,1/2/15/116/261862/337/1300/198774,True
198780,Metaphos laevigatus,species,1/2/15/116/261862/337/1300/198774,True
198781,Metaphos scillus,species,1/2/15/116/261862/337/1300/198774,False
198782,Metaphos calathus,species,1/2/15/116/261862/337/1300/198774,False
198783,Metaphos pacificus,species,1/2/15/116/261862/337/1300/198774,False
198784,Pseudocingulina,genus,1/2/15/116/261864/261865/261866/261917/261918/1229,True
198785,Pseudocingulina terebra,species,1/2/15/116/261864/261865/261866/261917/261918/1229/198784,True
198786,Pseudocingulina quatericingulata,species,1/2/15/116/261864/261865/261866/261917/261918/1229/198784,True
198787,Pseudocingulina inequicingulata,species,1/2/15/116/261864/261865/261866/261917/261918/1229/198784,True
198788,Pseudocingulina onzikuensis,species,1/2/15/116/261864/261865/261866/261917/261918/1229/198784,True
198789,Pseudocingulina triarata,species,1/2/15/116/261864/261865/261866/261917/261918/1229/198784,True
198790,Hagenowia blackmorei,species,1/2/53/173/949/7570/261160,True
198791,Hagenowia blackmorei anterior,subspecies,1/2/53/173/949/7570/261160/198790,True
198792,Hagenowia elongata,species,1/2/53/173/949/7570/261160,True
198793,Hagenowia blackmorei blackmorei,subspecies,1/2/53/173/949/7570/261160/198790,False
198794,Sphaerogypsina,genus,1/14/1619/1620/6444,True
198796,Mesocrista,genus,1/2/86/245/257889/2228,False
198799,Neorthopleura,genus,1/2/10/11/265025/324/1446/1445,False
198800,Neorthopleura texana,species,1/2/10/11/265025/324/1446/1445/198799,False
198801,Neorthopleura thoracica,species,1/2/10/11/265025/324/1446/1445/198799,False
198802,Neorthopleura subfasciatum,species,1/2/10/11/265025/324/1446/1445/198799,False
198803,Euryspeonomus beruetei,species,1/2/10/11/265025/324/1036/1165/261197,False
198804,Platymeris,genus,1/2/10/11/265025/82/241072/262879/262880/1154,False
198805,Platymeris biguttatus,species,1/2/10/11/265025/82/241072/262879/262880/1154/198804,False
198806,Platymeris rhadamanthus,species,1/2/10/11/265025/82/241072/262879/262880/1154/198804,False
198807,Mesodiplatys,genus,1/2/10/11/265025/512/4039,False
198808,Mesodiplatys venado,species,1/2/10/11/265025/512/4039/198807,False
198809,Mesodiplatys gracillimus,species,1/2/10/11/265025/512/4039/198807,False
198810,Mesodiplatys major,species,1/2/10/11/265025/512/4039/198807,False
198811,Mesodiplatys nanus,species,1/2/10/11/265025/512/4039/198807,False
198812,Mesodiplatys mucronatus,species,1/2/10/11/265025/512/4039/198807,False
198813,Mesodiplatys longicornis,species,1/2/10/11/265025/512/4039/198807,False
198814,Mesodiplatys raharizoninai,species,1/2/10/11/265025/512/4039/198807,False
198816,Gyrographa,genus,1/13/17/213/513/1765,False
198817,Gyrographa saxigena,species,1/13/17/213/513/1765/198816,False
198818,Gyrographa gyrocarpa,species,1/13/17/213/513/1765/198816,False
198819,Annamocarya,genus,1/12/257878/263906/31/2078/2077,False
198820,Annamocarya sinensis,species,1/12/257878/263906/31/2078/2077/198819,False
198822,Lissapterus,genus,1/2/10/11/265025/324/1289,False
198823,Lissapterus pelorides,species,1/2/10/11/265025/324/1289/198822,False
198824,Lissapterus tetrops,species,1/2/10/11/265025/324/1289/198822,False
198825,Lissapterus grammicus,species,1/2/10/11/265025/324/1289/198822,False
198826,Lissapterus notestinei,species,1/2/10/11/265025/324/1289/198822,False
198827,Lissapterus howittanus,species,1/2/10/11/265025/324/1289/198822,False
198828,Lissapterus obesus,species,1/2/10/11/265025/324/1289/198822,False
198829,Lissapterus darlingtoni,species,1/2/10/11/265025/324/1289/198822,False
198830,Lissapterus ogivus,species,1/2/10/11/265025/324/1289/198822,False
198834,Metriomphalus,genus,1/2/15/116/4756/422/261198,True
198835,Metriomphalus orientalis,species,1/2/15/116/4756/422/261198/198834,False
198836,Metriomphalus broesamleni,species,1/2/15/116/4756/422/261198/198834,False
198837,Metriomphalus benoisti,species,1/2/15/116/4756/422/261198/198834,False
198838,Metriomphalus thetis,species,1/2/15/116/4756/422/261198/198834,False
198839,Metriomphalus spinosus,species,1/2/15/116/4756/422/261198/198834,True
198840,Metriomphalus lucasi,species,1/2/15/116/4756/422/261198/198834,False
198841,Metriomphalus mosquensis,species,1/2/15/116/4756/422/261198/198834,True
198842,Johnsonita,genus,1/2/10/11/265025/325/1057/1081,False
198843,Johnsonita pardoa,species,1/2/10/11/265025/325/1057/1081/198842,False
198844,Johnsonita samson,species,1/2/10/11/265025/325/1057/1081/198842,False
198845,Johnsonita auda,species,1/2/10/11/265025/325/1057/1081/198842,False
198846,Johnsonita anda,species,1/2/10/11/265025/325/1057/1081/198842,False
198847,Johnsonita assula,species,1/2/10/11/265025/325/1057/1081/198842,False
198848,Johnsonita catadupa,species,1/2/10/11/265025/325/1057/1081/198842,False
198849,Johnsonita chlamydem,species,1/2/10/11/265025/325/1057/1081/198842,False
198850,Stellispongiella,genus,1/2/56/141/899/261199,False
198851,Stellispongiella bacilla,species,1/2/56/141/899/261199/198850,False
198852,Stellispongiella tumida,species,1/2/56/141/899/261199/198850,False
198853,Stellispongiella porosa,species,1/2/56/141/899/261199/198850,False
198854,Stellispongiella minor,species,1/2/56/141/899/261199/198850,False
198855,Stellispongiella parva,species,1/2/56/141/899/261199/198850,False
198856,Stellispongiella termieri,species,1/2/56/141/899/261199/198850,False
198857,Stellispongiella ramosa,species,1/2/56/141/899/261199/198850,False
198859,Dicerocardium,genus,1/2/15/119/261838/261841/261843/261846/259818/261200,True
198860,Dicerocardium jani,species,1/2/15/119/261838/261841/261843/261846/259818/261200/198859,True
198861,Dicerocardium furcatolateratum,species,1/2/15/119/261838/261841/261843/261846/259818/261200/198859,True
198862,Dicerocardium baconicum,species,1/2/15/119/261838/261841/261843/261846/259818/261200/198859,True
198863,Dicerocardium gemmellaroi,species,1/2/15/119/261838/261841/261843/261846/259818/261200/198859,True
198866,Kayella,genus,1/2/10/9/1406/1405,False
198867,Kayella pannonica,species,1/2/10/9/1406/1405/198866,False
198869,Kayella bobaci,species,1/2/10/9/1406/1405/198866,False
198870,Bokotorthis,genus,1/2/57/144/5092,False
198871,Bokotorthis abayi,species,1/2/57/144/5092/198870,False
198872,Bokotorthis plicadua,species,1/2/57/144/5092/198870,False
198873,Bokotorthis kasakhstanica,species,1/2/57/144/5092/198870,False
198874,Bokotorthis kasachstanica,species,1/2/57/144/5092/198870,False
198875,Bokotorthis minuta,species,1/2/57/144/5092/198870,False
198879,Oosterella,genus,1/2/15/127/355/261201,False
198880,Oosterella colombiana,species,1/2/15/127/355/261201/198879,False
198881,Oosterella ondulata,species,1/2/15/127/355/261201/198879,False
198882,Oosterella begastrensis,species,1/2/15/127/355/261201/198879,False
198883,Oosterella gaudryi,species,1/2/15/127/355/261201/198879,False
198884,Oosterella cultrataeformis,species,1/2/15/127/355/261201/198879,False
198885,Oosterella cultrata,species,1/2/15/127/355/261201/198879,False
198886,Oosterella vilanovae,species,1/2/15/127/355/261201/198879,False
198887,Agriopleura,genus,1/2/15/119/254077/3846,True
198888,Agriopleura libanica,species,1/2/15/119/254077/3846/198887,True
198889,Agriopleura carinata,species,1/2/15/119/254077/3846/198887,True
198890,Agriopleura marticensis,species,1/2/15/119/254077/3846/198887,True
198891,Agriopleura sequana,species,1/2/15/119/254077/3846/198887,True
198892,Agriopleura blumenbachi,species,1/2/15/119/254077/3846/198887,True
198893,Spinobrunsiina,genus,1/16/19/254055/254056/3796,True
198894,Spinobrunsiina torquida,species,1/16/19/254055/254056/3796/198893,True
198895,Spinobrunsiina subsymmetrica,species,1/16/19/254055/254056/3796/198893,True
198896,Spinobrunsiina lidijae,species,1/16/19/254055/254056/3796/198893,True
198897,Spinobrunsiina ramsbottomi,species,1/16/19/254055/254056/3796/198893,True
198898,Spinobrunsiina morroensis,species,1/16/19/254055/254056/3796/198893,True
198899,Spinobrunsiina pietoni,species,1/16/19/254055/254056/3796/198893,True
198900,Septabrunsiina landeliesi,species,1/16/19/833/4816/99625,False
198901,Septabrunsiina vachardi,species,1/16/19/833/4816/99625,False
198916,Eufistulana,genus,1/2/15/119/261838/261841/261843/261846/261857/5113/5112,True
198917,Eufistulana agglutinans,species,1/2/15/119/261838/261841/261843/261846/261857/5113/5112/198916,True
198918,Eufistulana grandis,species,1/2/15/119/261838/261841/261843/261846/261857/5113/5112/198916,True
198919,Eufistulana mumia,species,1/2/15/119/261838/261841/261843/261846/261857/5113/5112/198916,True
198920,Caprina,genus,1/2/4/8/454/1641,True
198924,Caprinae,subfamily,1/2/4/8/454/1641,False
198930,Pygorhytis,genus,1/2/53/173/261202,True
198931,Pygorhytis magnus,species,1/2/53/173/261202/198930,True
198932,Pygorhytis ringens,species,1/2/53/173/261202/198930,True
198933,Pygorhytis ringens zuiekensis,subspecies,1/2/53/173/261202/198930/198932,True
198934,Pygorhytis klairi,species,1/2/53/173/261202/198930,True
198935,Pygomalus ovalis dimota,subspecies,1/2/53/173/261202/198937/198936,False
198936,Pygomalus ovalis,species,1/2/53/173/261202/198937,True
198937,Pygomalus,genus,1/2/53/173/261202,True
198939,Cerapanorpa,genus,1/2/10/11/265025/617/2554,False
198940,Cerapanorpa protrudens,species,1/2/10/11/265025/617/2554/198939,False
198941,Cerapanorpa byersi,species,1/2/10/11/265025/617/2554/198939,False
198942,Cerapanorpa liupanshana,species,1/2/10/11/265025/617/2554/198939,False
198943,Cerapanorpa brevicornis,species,1/2/10/11/265025/617/2554/198939,False
198944,Cerapanorpa dubia,species,1/2/10/11/265025/617/2554/198939,False
198945,Cerapanorpa nanwutaina,species,1/2/10/11/265025/617/2554/198939,False
198946,Cerapanorpa sinuata,species,1/2/10/11/265025/617/2554/198939,False
198947,Cerapanorpa obtusa,species,1/2/10/11/265025/617/2554/198939,False
198949,Paratrypaea,genus,1/2/10/240789/258785/118/344/265516/265520/2581,True
198950,Paratrypaea maldivensis,species,1/2/10/240789/258785/118/344/265516/265520/2581/198949,True
198951,Paratrypaea rectangularis,species,1/2/10/240789/258785/118/344/265516/265520/2581/198949,True
198952,Paratrypaea bouvieri,species,1/2/10/240789/258785/118/344/265516/265520/2581/198949,True
198953,Actinomycetospora,genus,1/66/69/662/2873,False
198954,Actinomycetospora rishiriensis,species,1/66/69/662/2873/198953,False
198955,Actinomycetospora iriomotensis,species,1/66/69/662/2873/198953,False
198956,Actinomycetospora chibensis,species,1/66/69/662/2873/198953,False
198957,Actinomycetospora chlora,species,1/66/69/662/2873/198953,False
198958,Actinomycetospora rhizophila,species,1/66/69/662/2873/198953,False
198959,Actinomycetospora chiangmaiensis,species,1/66/69/662/2873/198953,False
198960,Actinomycetospora straminea,species,1/66/69/662/2873/198953,False
198961,Actinomycetospora cinnamomea,species,1/66/69/662/2873/198953,False
198962,Actinomycetospora corticicola,species,1/66/69/662/2873/198953,False
198967,Ittibittium,genus,1/2/15/116/261862/240679/1649,True
198968,Ittibittium parcum,species,1/2/15/116/261862/240679/1649/198967,True
198969,Ittibittium oryza,species,1/2/15/116/261862/240679/1649/198967,True
198970,Ittibittium houbricki,species,1/2/15/116/261862/240679/1649/198967,True
198971,Ittibittium nipponkaiense,species,1/2/15/116/261862/240679/1649/198967,True
198974,Proeryon,genus,1/2/10/240789/258785/118/344/261203,False
198975,Proeryon viluensis,species,1/2/10/240789/258785/118/344/261203/198974,False
198976,Proeryon stoddarti,species,1/2/10/240789/258785/118/344/261203/198974,False
198977,Proeryon giganteus,species,1/2/10/240789/258785/118/344/261203/198974,False
198978,Proeryon laticaudatus,species,1/2/10/240789/258785/118/344/261203/198974,False
198979,Proeryon hartmanni,species,1/2/10/240789/258785/118/344/261203/198974,False
198980,Proeryon charbonnieri,species,1/2/10/240789/258785/118/344/261203/198974,False
198985,Platynematum,genus,1/16/257617/207/893/198986,True
198986,Cinetochilidae,family,1/16/257617/207/893,True
198988,Quadrivisio,genus,1/2/10/240789/258785/118/372/2489,True
198989,Quadrivisio lutzi,species,1/2/10/240789/258785/118/372/2489/198988,True
198990,Quadrivisio lobata,species,1/2/10/240789/258785/118/372/2489/198988,True
198991,Quadrivisio bengalensis,species,1/2/10/240789/258785/118/372/2489/198988,True
198992,Quadrivisio chevreuxi,species,1/2/10/240789/258785/118/372/2489/198988,True
198993,Quadrivisio aviceps,species,1/2/10/240789/258785/118/372/2489/198988,True
198994,Quadrivisio bousfieldi,species,1/2/10/240789/258785/118/372/2489/198988,True
198995,Quadrivisio sarina,species,1/2/10/240789/258785/118/372/2489/198988,True
198996,Quadrivisio meufong,species,1/2/10/240789/258785/118/372/2489/198988,True
198997,Quadrivisio laleyei,species,1/2/10/240789/258785/118/372/2489/198988,True
198998,Leviunguis,genus,1/2/10/9/40/4464,False
198999,Leviunguis bruckschi,species,1/2/10/9/40/4464/198998,False
199002,Ogloblinia,genus,1/2/10/9/403/1714,False
199003,Ogloblinia loretoensis,species,1/2/10/9/403/1714/199002,False
199004,Ogloblinia intermedia,species,1/2/10/9/403/1714/199002,False
199005,Ogloblinia argenteopilosa,species,1/2/10/9/403/1714/199002,False
199006,Systegium,genus,1/12/49/126/435/1211,False
199007,Systegium recurvirostre,species,1/12/49/126/435/1211/199006,False
199008,Systegium brachypelma,species,1/12/49/126/435/1211/199006,False
199009,Systegium unguiculatum,species,1/12/49/126/435/1211/199006,False
199010,Systegium sullivanii,species,1/12/49/126/435/1211/199006,False
199011,Systegium erythrostegium,species,1/12/49/126/435/1211/199006,False
199012,Systegium mollifolium,species,1/12/49/126/435/1211/199006,False
199013,Systegium fruchartii,species,1/12/49/126/435/1211/199006,False
199014,Systegium nitidulum,species,1/12/49/126/435/1211/199006,False
199015,Systegium tetrapteroides,species,1/12/49/126/435/1211/199006,False
199016,Apodostigma,genus,1/12/257878/263906/31/462/1235,False
199017,Apodostigma pallens capuroniana,form,1/12/257878/263906/31/462/1235/199016/199018,False
199018,Apodostigma pallens,species,1/12/257878/263906/31/462/1235/199016,False
199020,Apodostigma buchholzii,species,1/12/257878/263906/31/462/1235/199016,False
199021,Sthenaropsis,genus,1/2/10/11/265025/82/241072/262879/1069/1068,False
199022,Sthenaropsis lamellaris,species,1/2/10/11/265025/82/241072/262879/1069/1068/199021,False
199023,Sthenaropsis schachrudicus,species,1/2/10/11/265025/82/241072/262879/1069/1068/199021,False
199024,Sthenaropsis convolvuli,species,1/2/10/11/265025/82/241072/262879/1069/1068/199021,False
199025,Sthenaropsis gracilicornis,species,1/2/10/11/265025/82/241072/262879/1069/1068/199021,False
199026,Sthenaropsis variegatus,species,1/2/10/11/265025/82/241072/262879/1069/1068/199021,False
199027,Sthenaropsis obscurus,species,1/2/10/11/265025/82/241072/262879/1069/1068/199021,False
199028,Sthenaropsis kuhestak,species,1/2/10/11/265025/82/241072/262879/1069/1068/199021,False
199029,Sthenaropsis zeydoonica,species,1/2/10/11/265025/82/241072/262879/1069/1068/199021,False
199030,Sthenaropsis fedori,species,1/2/10/11/265025/82/241072/262879/1069/1068/199021,False
199032,Ponderinella,genus,1/2/15/116/261862/254028/261876/6931,True
